,Location Name,Longitude,Latitude
12785,Nava Nagar,70.0722712,22.4691056
12786,Bisana,78.0466484,27.4908139
12787,nan,,
12788,ALIGARH MATHURA ROAD IGLAS,77.9384491,27.7066892
12789,ALIGARH IGLAS ROAD,78.0094093,27.7047923
12790,Mahua,,
12791,Mai,,
12792,nan,,
12793,nan,,
12794,Ratroli,,
12795,Manpur,85.0247308,24.7986168
12796,Mauza Beswan,77.8695996,27.6400446
12797,Panethi,,
12798,Basana,76.3709637,28.8929861
12799,G.T ROAD SOOTMEEL,74.2390965,31.8847743
12800,AHMADNAGAR MATHURA ALIGARH,78.0880129,27.8973944
12801,SEVEMPUR IGLAS GONDA ROAD,77.8408031,27.7542379
12802,Kole,,
12803,SOMNA ROAD KHAIR,77.8438774,27.9436577
12804,Manik Chowk,,
12805,Ghanta Bagh,,
12806,Panethi,,
12807,Saharanpur,77.5552066,29.9680035
12808,MANANDRAYADAV[At]YAHOOMAIL COM,,
12809,GOPI PANETHI,,
12810,nan,,
12811,NKNAMITKUMAR[At]GMAIL[Dot]COM,,
12812,RADHAKRISHNA-COLD[At]YAHOO[Dot]COM,,
12813,nan,,
12814,RATANPUR KHAIR,,
12815,Pinjari Nagari,77.948879,27.8512848
12816,PALWAL ROAD KHAIR,77.3922131,28.179719
12817,SOMNA ROAD KHAIR,77.8438774,27.9436577
12818,VILL SAHARA IGLASH ROAD,78.0083168,27.7049019
12819,nan,,
12820,VILL MURSHAN IGLASH ROAD,78.0083168,27.7049019
12821,ATROULI RAMGHAT ROAD ALIGARH,78.2794995,28.0377165
12822,G.T. ROAD,74.2390965,31.8847743
12823,Gowmat,,
12824,MANPUR KHURD KHAIR,77.8220758,27.9550365
12825,nan,,
12826,ROAD SADABAAD,78.0338078,27.439091
12827,Gangagarhi,77.9374513,27.6188606
12828,Near Kanya Gurukul,,
12829,Sahara,,
12830,Sahara,,
12831,Ratanpur,82.165241,22.2859094
12832,Ratanpur,82.165241,22.2859094
12833,BESHWA IGLAS GONDA ROAD,77.9367409,27.7080526
12834,KAREKA IGLAS,77.9367409,27.7080526
12835,Saharanpur,77.5552066,29.9680035
12836,Phaphamau,81.8537532,25.5341192
12837,FAFAMAU ROOD,81.8537532,25.5341192
12838,MALAK HARHAR ALLAHABAD,81.8245739,25.5319494
12839,BHOLA SINGH COLD STORES NEAR ALLAHABAD TO FAIZABAD,81.846311,25.4358011
12840,BABA COLD STORAGE HARIPUR BINDA SAID BAD ASEIPUR A,72.9106202,33.9946466
12841,BHOLA SHEET GHAR SAHSON ALLHABAD,81.9804816,25.4848216
12842,IBRAHIMPUR BAMRAULI MANDAR ALLAHABAD,81.7425694,25.4442445
12843,MEERA PATTI MUNDHERA ALLAHABAD,81.7621369,25.4476713
12844,2/SILAKHANA TEALIYARGANJ ALLAHABAD,81.846311,25.4358011
12845,SOUTH ROAD SIVIL LINE ALLAHABAD,81.8283043,25.448332
12846,,,
12847,HANDIA COLD STORAGE HANDIA ALLHABAD UP,82.1883264,25.3773371
12848,JMD COLD STORAGE NAHRDAWLI CHOURAHA SORAON ALLHABA,81.8497567,25.6070169
12849,Lehati,87.2131071,24.8207864
12850,Nawabganj,79.6305599,28.5405365
12851,ALLAHABAD TO FAIZABAD ROAD IN SIDE,81.846311,25.4358011
12852,MANISH KANODIA[At]GMAIL[Dot]COM,,
12853,KESARWNI SHEETALAYA ASORAON ALLHABAD,81.9742855,25.4825977
12854,KESARWNISHEETALAYA SAHSO ALLHABAD,81.9804816,25.4848216
12855,SORAW,,
12856,Karcchana,81.94939,25.2757799
12857,LEHATI,87.2131071,24.8207864
12858,Nawabganj,79.6305599,28.5405365
12859,Rujihat,,
12860,MOHAN COLD STORAGE TIKARI NAWAB GANJ ALLHABAD,81.846311,25.4358011
12861,Soraon,81.8497567,25.6070169
12862,Tikri,77.3518265,29.2297489
12863,Samahi,48.6363801,40.6318731
12864,Lalgopalganj,81.6199484,25.652762
12865,nan,,
12866,Gaddopur,82.4170081,26.5716167
12867,PANCHAM COLD ATORAGE SORAON ALLHANAD,81.8497567,25.6070169
12868,PHOOLPUR COLD STORAGE BHOLEY KAPURVA BABOGANJ ALLH,,
12869,AJAD NAGAR GOHRI ROAD FAFAMAU ALLAHABAD,81.8520059,25.557887
12870,R.B.S SEETALYA MEAJA ROAD ALLAHABAD,82.088222,25.20374
12871,Gohri Road,81.8513903,25.5626826
12872,MAHAWAR DARI ALLAHABAD,81.846311,25.4358011
12873,180 HIMAT GANJ,81.8456593,25.4348045
12874,Gadoopur,82.4170081,26.5716167
12875,Khuthahana,,
12876,SAI COLD STORE [At]YAHOO[Dot]IN,,
12877,NEAR ALLAHABAD TO PRATAPGARH ROAD,81.846311,25.4358011
12878,FAIZABAD TO ALLAHABAD ROAD NEAR,82.1457934,26.7729751
12879,SHULTANPUR KHASH MAUAMA,81.8852582,25.7059716
12880,SAINE SHEETALAYA TIKARI NAWB GANJ ALLHABAD,81.846311,25.4358011
12881,Rudrapur,79.4141214,28.9875082
12882,Phaphamau,81.8537532,25.5341192
12883,SHAKET SEETALAYA &ICE FACTORY GADOPUR PHAPHA MAU A,81.8456593,25.534773
12884,ROJI HATH MAUAIMA ALLAHABAD,81.9202463,25.6979423
12885,SHARD SHEETALAYA DHAROLI HANMANGANJ ALLHABAD,81.9786972,25.483163
12886,SPRLGROVP[At]GMAIL[Dot]COM,,
12887,SHRI KIRSHNA COLD STORAGE GADOPUR PHAPHAMAU ALLHAB,81.8452555,25.5309063
12888,DAYALOK[At]GMAIL[Dot]COM,,
12889,Newada,81.2945491,25.9755038
12890,Katra,74.9318173,32.9914962
12891,SUHIL SHEETALYA JUSHI ANDWA MODHE ALLHABAD,81.9139692,25.4290183
12892,VIJAYKESHARWANI167[At]GMAIL[Dot]COM,,
12893,Malak Harhar,81.8245739,25.5319494
12894,Malak Harhar,81.8245739,25.5319494
12895,Village Post Salon Tehsil Salon District C S MNagar,,
12896,Village Goriabad Pargana Gaura Jamo District Amethi,81.6665149,26.4034733
12897,nan,,
12898,nan,,
12899,BELAROAD ASANI DIVYAPUR AURAIYA,79.5569905,26.6432519
12900,ASANI DIVYAPUR AURAIYA,79.5638561,26.665515
12901,nan,,
12902,PATACHAURAHA FAFUD AURAIYA,79.4648131,26.5997918
12903,ANANAT RAM SONASI AURAIYA,79.2585058,26.603316
12904,BABARPUR AURAIYA,79.3130972,26.5706587
12905,nan,,
12906,nan,,
12907,MOHARI BABARPUR AURAIYA,79.2873953,26.5887602
12908,nan,,
12909,Phoolpur,82.088374,25.5510396
12910,Bilarmau,82.7252728,26.0664194
12911,Khurd,73.5756079,32.8077035
12912,Bharchakia,82.734377,26.2214638
12913,PAWAI BHARCHAKIYA PHOOLPURN,,
12914,MURLI COLD STORAGE&ICE FACTORY AZAMGARH,83.1859495,26.0739138
12915,RUNGTA COLD STORE PHOOLPUR AZAMGARH,82.8755209,26.0775099
12916,Chandeshwar,,
12917,Madanapar,78.8085311,20.1409823
12918,Jogipur,76.5090789,30.3363604
12919,SINGH COLD STORAGE &ICE FACTORY CAPTANGANJ AZAMGAR,83.0978679,26.191993
12920,SRI HANUMAN COLD STORAGE RERAHA AHIRAWLA AZAMGARH,82.9111585,26.1814514
12921,Barhalganj,83.5066111,26.2845823
12922,Faddupur,83.2954145,25.7902319
12923,Dhikoli,77.3638345,28.902476
12924,Daha,,
12925,Mukari,,
12926,Nanpara,81.4992884,27.8674709
12927,nan,,
12928,BAHRAICHCOLD STORAGE[At]GMAIL[Dot]COM,,
12929,Jhinghaghat Road,,
12930,Kalpipara,81.6377566,27.5921736
12931,Nanpara,81.4992884,27.8674709
12932,BAhraich,81.5976672,27.5705152
12933,Bahraich,81.5976672,27.5705152
12934,Mahasi,,
12935,Mahasi,,
12936,Mahasi,,
12937,Bahraich,81.5976672,27.5705152
12938,Nanpara,81.4992884,27.8674709
12939,Bahraich,81.5976672,27.5705152
12940,Bahraich,81.5976672,27.5705152
12941,Assam Road,92.9375739,26.2006043
12942,Bahraich,81.5976672,27.5705152
12943,Hazoorpur,81.6686111,27.3480731
12944,Nanpara,81.4992884,27.8674709
12945,ANKURAGRWAL[At]YAHOO[Dot]COM,,
12946,Bahraich,81.5976672,27.5705152
12947,Babuapur,82.3695988,26.6596447
12948,nan,,
12949,Surahiya,83.1260298,26.0213695
12950,Basawariya,,
12951,LATE SRI R N SINGH COLD STORAGE RANI PUR MANIYAR B,,
12952,MOON CHHAPARA REWATI BALLIYA,84.3783049,25.8466088
12953,MAHESARI COLD STORE &ICE FACTORI HARKUL BALLIA,74.992472,30.8499164
12954,05498-23608,-76.5372625,37.1541965
12955,MS BALLIA COLD STORAGE KEORA BALLIA,79.3651914,28.2006882
12956,PIRVANCHAL COD STORAGE MANEYARA BALLIA,84.1857115,25.8307174
12957,Moon Chhapra,84.4203482,25.7937268
12958,Chitbaragaon,84.0008772,25.7348119
12959,Harpur,84.0520934,25.4408945
12960,K AGRAWAL176[At]GMAIL[Dot]COM,,
12961,Samarathpath,,
12962,DAROBAAS DEHA BALLIA,79.3651914,28.2006882
12963,SONBARSH BAIRIYA BALIYA,84.5064881,25.7311255
12964,CHANDPUR BAIREYA BALIYA,84.461941,25.7581804
12965,SOREHA COD STORAGE SOREHA SHATVAR BALLIA,79.3651914,28.2006882
12966,Sikandarpur,84.0378894,26.0368058
12967,Bishnupura,87.3214681,23.067179
12968,LAMA BANDA,,
12969,nan,,
12970,Katiyara,83.9823627,25.2355254
12971,MOHAMADPUR CHOKU SAFEADABAD BARABANKI,81.220968,27.0310215
12972,CHENDEL COLD STORES RAMNAGAR BARABANKI,81.4053295,27.0852199
12973,CHISTICOLDSTORAGE[At]GMAIL[Dot]COM,,
12974,YASHJATIN2007[At]RELDIFF[Dot]COM,,
12975,GOPALPUR CHINHAT ROAD BARABANKI,84.8620054,19.2647208
12976,KUROLI BARABANKI,81.1833809,26.9268042
12977,KUROLI BARABANKI,81.1833809,26.9268042
12978,Beriya,,
12979,JHASAPURWA FATEHPUR BARABANKI,81.2157665,27.1742902
12980,Bihura,,
12981,BELHRA ROAD FATEHPUR BARABANKI,81.2157665,27.1742902
12982,PALRI BARABANKI,81.1833809,26.9268042
12983,FAIZABADROAD,81.7334345,26.7829456
12984,Deva,,
12985,Fatehpur,80.7996035,25.9209503
12986,SAFEDABAD COLD STORAGE &ALLIED INDUSTREIS SAFEDABA,,
12987,SALARPUR FATEPUR ROAD BARABANKI,77.3882686,28.5456897
12988,Fatehpur,80.7996035,25.9209503
12989,USINGHG [At]YAHOO[Dot]COM,,
12990,Ram Nagar,79.1264997,29.3947643
12991,Bareilly,79.4304381,28.3670355
12992,Sisaiya,80.0905067,27.9754826
12993,Bareilly,79.4304381,28.3670355
12994,Bareilly,79.4304381,28.3670355
12995,Baheri,79.4956974,28.7780401
12996,Bholapur Saidpur Kani,79.3262235,28.2432296
12997,Richhola,79.619329,28.5281303
12998,Faridpur,89.8386531,23.6057352
12999,Bareilly,79.4304381,28.3670355
13000,Faridpur,89.8386531,23.6057352
13001,Faridpur,89.8386531,23.6057352
13002,Fardipur,,
13003,Baheri,79.4956974,28.7780401
13004,Baheri,79.4956974,28.7780401
13005,Bareilly,79.4304381,28.3670355
13006,Bareilly,79.4304381,28.3670355
13007,Bareilly,79.4304381,28.3670355
13008,Faridpur,89.8386531,23.6057352
13009,Bareilly,79.4304381,28.3670355
13010,Nawabganj,79.6305599,28.5405365
13011,Uchasiya,,
13012,Baheri,79.4956974,28.7780401
13013,Baheri,79.4956974,28.7780401
13014,Baheri,79.4956974,28.7780401
13015,Uchasia,,
13016,Baheri,79.4956974,28.7780401
13017,Baheri,79.4956974,28.7780401
13018,Bareilly,79.4304381,28.3670355
13019,Baheri,79.4956974,28.7780401
13020,nan,,
13021,Basti,,
13022,Basti,,
13023,PLASTIC COMPLUX IND ARIYA BASTI,82.7913767,26.807451
13024,MEHDAWAL RAOD AMOULI BASTI,83.108512,26.9761045
13025,Basti,,
13026,nan,,
13027,nan,,
13028,Shahabad,79.9447096,27.6441382
13029,Umari,-76.01598,-9.8531477
13030,nan,,
13031,nan,,
13032,nan,,
13033,nan,,
13034,nan,,
13035,nan,,
13036,nan,,
13037,nan,,
13038,nan,,
13039,nan,,
13040,NEAR SBI,,
13041,KOTDWAR ROAD,78.5198094,29.7453031
13042,Dibai,78.2561578,28.2090551
13043,Sadabad,,
13044,NAHTOIR,,
13045,Kiratpur,76.5693271,31.1833582
13046,Hadipur,88.6892228,22.671145
13047,NEA KOTVALI ROAD NEAR FATAK,,
13048,Najibabad,78.3441643,29.6123401
13049,MUDIYA,79.2408858,28.1564169
13050,Najibabad,78.3441643,29.6123401
13051,nan,,
13052,nan,,
13053,nan,,
13054,nan,,
13055,Arifpur Nawada,79.1407421,28.0516494
13056,nan,,
13057,nan,,
13058,Raipur,81.6296413,21.2513844
13059,Arifpur Nawada,79.1407421,28.0516494
13060,SHARAD[Dot]GUPTA06[At]EMAIL[Dot]COM,,
13061,nan,,
13062,nan,,
13063,nan,,
13064,nan,,
13065,nan,,
13066,nan,,
13067,nan,,
13068,PANWADI BADAUN,79.1271229,28.0311101
13069,nan,,
13070,AJNAWAR BISAULI,78.9344814,28.2978317
13071,nan,,
13072,nan,,
13073,PANJABI COLLONY,73.1681503,19.2268954
13074,nan,,
13075,Wazirganj,79.0560311,28.2124361
13076,nan,,
13077,nan,,
13078,nan,,
13079,nan,,
13080,GANJSAHIDA UJHANI,79.0051685,28.0003235
13081,nan,,
13082,nan,,
13083,Bilsi,78.9063483,28.1282088
13084,BADAUN ROAD UJHANI,78.979192,28.2723789
13085,nan,,
13086,Khera Bujurg,78.8892146,26.9157394
13087,nan,,
13088,nan,,
13089,nan,,
13090,nan,,
13091,Ujhani,79.0051685,28.0003235
13092,Basauma,,
13093,nan,,
13094,nan,,
13095,Allahpur Samaspur,78.7192776,28.3262329
13096,nan,,
13097,nan,,
13098,nan,,
13099,nan,,
13100,nan,,
13101,Ujhani,79.0051685,28.0003235
13102,MAHESHWARIFORM[At]FAIL[Dot]COM,,
13103,Ujhani,79.0051685,28.0003235
13104,nan,,
13105,nan,,
13106,nan,,
13107,nan,,
13108,nan,,
13109,nan,,
13110,nan,,
13111,nan,,
13112,nan,,
13113,nan,,
13114,nan,,
13115,nan,,
13116,BADAUN ROAD UJHANI,78.979192,28.2723789
13117,KHEDA NAVEDA BARELI ROAD BADAUN,79.1271229,28.0311101
13118,nan,,
13119,nan,,
13120,Parrua,-4.8023059,43.4124678
13121,DAVTORI ROAD BISAULI,79.0164736,28.36509
13122,nan,,
13123,nan,,
13124,nan,,
13125,nan,,
13126,nan,,
13127,nan,,
13128,nan,,
13129,Ismailpur,85.1919952,25.7582519
13130,Bisli,,
13131,nan,,
13132,Bisli,,
13133,nan,,
13134,nan,,
13135,nan,,
13136,nan,,
13137,AMITCHHABRA230[At]EMAIL[Dot]COM,-73.8062167,40.96946
13138,nan,,
13139,FUNNY[Dot]AMIT83[At]YAHOO[Dot]COM,,
13140,nan,,
13141,nan,,
13142,nan,,
13143,nan,,
13144,nan,,
13145,nan,,
13146,nan,,
13147,nan,,
13148,nan,,
13149,nan,,
13150,nan,,
13151,nan,,
13152,Farrukhabad,79.5840195,27.3825853
13153,Wazirganj,79.0560311,28.2124361
13154,Wazirganj,79.0560311,28.2124361
13155,KHEDA NAVEDA BADAUN,79.1271229,28.0311101
13156,Jagannathpur,91.5450766,24.7716637
13157,Dataganj,79.4056784,28.0262035
13158,nan,,
13159,nan,,
13160,nan,,
13161,nan,,
13162,Parmanandpur,85.1201474,25.7254536
13163,nan,,
13164,nan,,
13165,nan,,
13166,nan,,
13167,nan,,
13168,nan,,
13169,nan,,
13170,nan,,
13171,nan,,
13172,nan,,
13173,nan,,
13174,nan,,
13175,nan,,
13176,nan,,
13177,nan,,
13178,nan,,
13179,nan,,
13180,nan,,
13181,nan,,
13182,nan,,
13183,nan,,
13184,nan,,
13185,nan,,
13186,nan,,
13187,nan,,
13188,nan,,
13189,nan,,
13190,nan,,
13191,BASAULI ROADS BUS STAND,76.8663307,30.440431
13192,BY PAS ROAD UJHAINI,79.0051685,28.0003235
13193,MURIYA DHUREKHI,,
13194,nan,,
13195,nan,,
13196,BY PAS ROAD UJYANI,,
13197,nan,,
13198,nan,,
13199,nan,,
13200,nan,,
13201,RK[Dot]VARSHNEY163[At]EMAIL[Dot]COM,,
13202,nan,,
13203,PARUAWA ALLAPUR ROAD,,
13204,Nadwari,79.0475559,28.2261901
13205,Bisauli,78.9344814,28.2978317
13206,Orchhi,78.821275,28.4269527
13207,Orchhi,78.821275,28.4269527
13208,Wajirganj,79.0560311,28.2124361
13209,nan,,
13210,nan,,
13211,nan,,
13212,Bisauli,78.9344814,28.2978317
13213,nan,,
13214,nan,,
13215,nan,,
13216,SHYAM NAGAR BADAUN,79.1303519,28.0460246
13217,Shikarpur,68.637993,27.9570397
13218,nan,,
13219,nan,,
13220,nan,,
13221,nan,,
13222,nan,,
13223,nan,,
13224,nan,,
13225,nan,,
13226,nan,,
13227,nan,,
13228,nan,,
13229,nan,,
13230,nan,,
13231,nan,,
13232,nan,,
13233,nan,,
13234,nan,,
13235,nan,,
13236,nan,,
13237,nan,,
13238,nan,,
13239,nan,,
13240,nan,,
13241,nan,,
13242,nan,,
13243,nan,,
13244,nan,,
13245,nan,,
13246,nan,,
13247,nan,,
13248,nan,,
13249,nan,,
13250,nan,,
13251,Ahmedgarh,75.8243427,30.6795612
13252,Khuraja,77.854903,28.2489801
13253,Giulaothi,77.7936081,28.5902291
13254,Mohammadabad,83.7531127,25.6168488
13255,Mohammadabad,83.7531127,25.6168488
13256,Sawli,79.7826716,20.0812266
13257,Stone Old Khurja Road,,
13258,Rupaspur,85.0600324,25.6089553
13259,Bulandshahr,77.8498292,28.406963
13260,Bidhipur,75.1990407,31.3005617
13261,nan,,
13262,nan,,
13263,nan,,
13264,Robertsganj,83.0683519,24.6850005
13265,Sakaldiha,83.2577312,25.3501849
13266,Sakadeha,,
13267,nan,,
13268,Chandauli,83.264538,25.2604696
13269,Bijahari,78.0794561,27.6916462
13270,Sitapur,80.6789519,27.5680156
13271,Deoria,83.7791283,26.5024286
13272,Farendha,83.9360518,26.5898075
13273,Farendha,83.9360518,26.5898075
13274,Rasoolpur,80.8903523,27.5930541
13275,Chibramau,79.4998985,27.1499944
13276,Puliya Garvi,,
13277,nan,,
13278,nan,,
13279,nan,,
13280,nan,,
13281,nan,,
13282,nan,,
13283,nan,,
13284,nan,,
13285,nan,,
13286,nan,,
13287,nan,,
13288,nan,,
13289,nan,,
13290,nan,,
13291,nan,,
13292,nan,,
13293,nan,,
13294,nan,,
13295,nan,,
13296,Etah,78.6654148,27.5625106
13297,Mauza Kasaiti,,
13298,Chapari,86.5627851,23.4964177
13299,Amapur,82.248823,25.9476444
13300,Pallia,,
13301,Etah,78.6654148,27.5625106
13302,Etah,78.6654148,27.5625106
13303,Jalesar,78.3102489,27.4714557
13304,Jalesar,78.3102489,27.4714557
13305,Gorah Soron,,
13306,Kushadi,84.9762277,25.5713133
13307,Etah,78.6654148,27.5625106
13308,Etah,78.6654148,27.5625106
13309,Manpur,85.0247308,24.7986168
13310,Rampur Ghanshyam,78.6937618,27.5757882
13311,Etah,78.6654148,27.5625106
13312,Etah,78.6654148,27.5625106
13313,Etah,78.6654148,27.5625106
13314,Etah,78.6654148,27.5625106
13315,Etah,78.6654148,27.5625106
13316,Etah,78.6654148,27.5625106
13317,Etah,78.6654148,27.5625106
13318,Etah,78.6654148,27.5625106
13319,Etah,78.6654148,27.5625106
13320,Bilaspur,82.1409152,22.0796545
13321,Etah,78.6654148,27.5625106
13322,Amarpur,91.6590227,23.5231287
13323,Etah,78.6654148,27.5625106
13324,Begumpur,77.0608584,28.7239122
13325,Chamkari,78.6256878,27.5643971
13326,Awagarh,78.4837189,27.4426079
13327,Awagarh,78.4837189,27.4426079
13328,Phuphui,,
13329,nan,,
13330,nan,,
13331,Chogurji,,
13332,nan,,
13333,nan,,
13334,nan,,
13335,nan,,
13336,nan,,
13337,nan,,
13338,nan,,
13339,nan,,
13340,nan,,
13341,nan,,
13342,nan,,
13343,Mauza Fulrai,78.4119833,27.6746333
13344,nan,,
13345,nan,,
13346,nan,,
13347,nan,,
13348,Fulraj,,
13349,nan,,
13350,nan,,
13351,nan,,
13352,nan,,
13353,nan,,
13354,nan,,
13355,nan,,
13356,nan,,
13357,nan,,
13358,nan,,
13359,nan,,
13360,nan,,
13361,nan,,
13362,nan,,
13363,nan,,
13364,Ekdil,79.0885125,26.74964
13365,nan,,
13366,nan,,
13367,Malajhani,,
13368,nan,,
13369,nan,,
13370,nan,,
13371,nan,,
13372,nan,,
13373,nan,,
13374,nan,,
13375,nan,,
13376,nan,,
13377,nan,,
13378,nan,,
13379,nan,,
13380,nan,,
13381,nan,,
13382,nan,,
13383,nan,,
13384,nan,,
13385,nan,,
13386,nan,,
13387,nan,,
13388,nan,,
13389,nan,,
13390,nan,,
13391,Bhartana Road,,
13392,Sundarpur,82.977709,25.2863473
13393,nan,,
13394,Ghatia Azamat,,
13395,nan,,
13396,nan,,
13397,nan,,
13398,nan,,
13399,nan,,
13400,Jaswant Nagar,78.9060451,26.8818707
13401,Etawah,79.027659,26.7829103
13402,Saifai,78.9684177,26.9568669
13403,nan,,
13404,nan,,
13405,nan,,
13406,nan,,
13407,Pucca Bagh District Etawah,79.027659,26.7829103
13408,nan,,
13409,Birari,,
13410,nan,,
13411,nan,,
13412,nan,,
13413,nan,,
13414,nan,,
13415,nan,,
13416,nan,,
13417,nan,,
13418,Maniamau,,
13419,Maharajpur,79.7245635,25.0172834
13420,Malajani,78.9387241,26.8513531
13421,Aragidargah,,
13422,Etawah,79.027659,26.7829103
13423,nan,,
13424,nan,,
13425,nan,,
13426,nan,,
13427,nan,,
13428,nan,,
13429,nan,,
13430,nan,,
13431,Jaswant Nagar,78.9060451,26.8818707
13432,nan,,
13433,nan,,
13434,nan,,
13435,Dhaulpur,77.8907576,26.6965521
13436,nan,,
13437,nan,,
13438,Maharajpur,79.7245635,25.0172834
13439,nan,,
13440,nan,,
13441,nan,,
13442,nan,,
13443,nan,,
13444,nan,,
13445,nan,,
13446,nan,,
13447,Sadar,,
13448,Sarau Jalal,,
13449,Bhawalpur,71.691066,29.35435
13450,Bulakipur,85.8563007,25.7018252
13451,Station Road,81.6322776,21.2538817
13452,nan,,
13453,nan,,
13454,Etawah,79.027659,26.7829103
13455,VIDHAY COLD STORAJA PVT LVT,,
13456,Chatruvedi Nagar,78.8012002,26.5579246
13457,Usru,82.159125,26.7491963
13458,Usru,82.159125,26.7491963
13459,Ranopali,82.2048655,26.7599797
13460,nan,,
13461,nan,,
13462,nan,,
13463,Ranopali,82.2048655,26.7599797
13464,nan,,
13465,P.O Darshanagar,,
13466,Acharya Nagar,80.3383694,26.4626031
13467,nan,,
13468,Ranopali,82.2048655,26.7599797
13469,nan,,
13470,nan,,
13471,nan,,
13472,nan,,
13473,nan,,
13474,nan,,
13475,Manjhana,79.4394459,27.4667108
13476,Nisai,,
13477,Gasingpur,,
13478,Thandi Sarak,79.580361,27.3848517
13479,nan,,
13480,nan,,
13481,Tahpur,80.9124781,27.7398928
13482,Jallapur,77.9814793,16.0189908
13483,nan,,
13484,nan,,
13485,nan,,
13486,Mehandi Baag,,
13487,nan,,
13488,Pattia,,
13489,nan,,
13490,nan,,
13491,Bholeypur,,
13492,nan,,
13493,Chhibramau,79.4998985,27.1499944
13494,nan,,
13495,nan,,
13496,nan,,
13497,Parse,,
13498,nan,,
13499,nan,,
13500,Nagla Kalan Bhaupur,78.044865,27.9033622
13501,nan,,
13502,nan,,
13503,Katrauli Patti,79.6530174,27.2039698
13504,nan,,
13505,nan,,
13506,nan,,
13507,nan,,
13508,nan,,
13509,Mohhamadabad,83.7531127,25.6168488
13510,nan,,
13511,nan,,
13512,nan,,
13513,nan,,
13514,nan,,
13515,nan,,
13516,nan,,
13517,nan,,
13518,nan,,
13519,nan,,
13520,nan,,
13521,nan,,
13522,nan,,
13523,Kuianboot,,
13524,Kuiyan Boot,,
13525,nan,,
13526,Nekpur Kalan,79.6066926,27.3762996
13527,nan,,
13528,nan,,
13529,nan,,
13530,nan,,
13531,nan,,
13532,Alipur,77.1331363,28.7972263
13533,nan,,
13534,nan,,
13535,nan,,
13536,nan,,
13537,nan,,
13538,nan,,
13539,nan,,
13540,nan,,
13541,nan,,
13542,nan,,
13543,nan,,
13544,nan,,
13545,nan,,
13546,nan,,
13547,nan,,
13548,nan,,
13549,nan,,
13550,Kala,,
13551,Fatehpur,80.7996035,25.9209503
13552,nan,,
13553,Bhawali,79.5195939,29.3822764
13554,nan,,
13555,Jajpur,86.3326058,20.8341019
13556,nan,,
13557,nan,,
13558,Sarai Lukman,78.6980149,27.0732069
13559,Nagla,79.5125662,28.9981478
13560,Indumati,,
13561,Dharmai,,
13562,Shikohabad,78.5870112,27.1046449
13563,Biltygarh Devjit,,
13564,nan,,
13565,Bharaul,78.7532884,27.1719861
13566,Indumai,78.5192298,27.1253288
13567,Dhatari,81.544,20.657
13568,nan,,
13569,nan,,
13570,Chitawali,78.7504547,26.721586
13571,Kabirpur,90.2484202,24.0089881
13572,nan,,
13573,nan,,
13574,nan,,
13575,nan,,
13576,nan,,
13577,nan,,
13578,nan,,
13579,Tondsi,,
13580,nan,,
13581,Roopaspur,78.4951,27.5767305
13582,nan,,
13583,Uwaty,,
13584,Dakhinara,,
13585,Dakhinara,,
13586,Kotki,,
13587,nan,,
13588,nan,,
13589,nan,,
13590,nan,,
13591,nan,,
13592,nan,,
13593,nan,,
13594,nan,,
13595,Dakhinara,,
13596,Pratappur,83.2096574,23.4881423
13597,Dakhinara,,
13598,Kaurara Road,78.6851512,27.0581837
13599,nan,,
13600,Jagmudi,78.6918331,27.0701756
13601,Kanthri,,
13602,Shikohabad,78.5870112,27.1046449
13603,Ubati,78.574602,27.0733117
13604,nan,,
13605,nan,,
13606,nan,,
13607,nan,,
13608,nan,,
13609,nan,,
13610,nan,,
13611,nan,,
13612,nan,,
13613,nan,,
13614,nan,,
13615,Diwaichi,78.6143377,27.1345852
13616,nan,,
13617,Kataura Bujurg,78.6143377,27.053346
13618,nan,,
13619,nan,,
13620,nan,,
13621,nan,,
13622,Karhara,86.4120867,26.1457285
13623,nan,,
13624,nan,,
13625,nan,,
13626,nan,,
13627,nan,,
13628,nan,,
13629,nan,,
13630,nan,,
13631,nan,,
13632,nan,,
13633,Narkhi,78.4039251,27.2932256
13634,nan,,
13635,Jagmudi,78.6918331,27.0701756
13636,nan,,
13637,nan,,
13638,nan,,
13639,nan,,
13640,nan,,
13641,nan,,
13642,nan,,
13643,nan,,
13644,Shikohabad,78.5870112,27.1046449
13645,nan,,
13646,nan,,
13647,nan,,
13648,nan,,
13649,nan,,
13650,Sarai Bharthra,78.6597306,27.0860615
13651,nan,,
13652,nan,,
13653,nan,,
13654,nan,,
13655,nan,,
13656,nan,,
13657,nan,,
13658,nan,,
13659,nan,,
13660,nan,,
13661,Tundla,78.2425418,27.2263843
13662,Jalesar Road,78.1701607,27.4459736
13663,nan,,
13664,nan,,
13665,Nagla Peepal,78.4936632,27.783373
13666,nan,,
13667,nan,,
13668,nan,,
13669,nan,,
13670,Ajmabad Araon,78.7079381,27.1567106
13671,nan,,
13672,nan,,
13673,nan,,
13674,nan,,
13675,Bartara,80.0171609,27.8288384
13676,nan,,
13677,Rudhawali,79.2592105,26.4001496
13678,nan,,
13679,nan,,
13680,nan,,
13681,nan,,
13682,Kolki,,
13683,Kotki,,
13684,nan,,
13685,Sekhupur,76.5582154,30.3513901
13686,nan,,
13687,nan,,
13688,nan,,
13689,nan,,
13690,nan,,
13691,Dakhinara,,
